"initialisation_method","package","scores","p1","p2","mu_var1_comp1","mu_var1_comp2","mu_var2_comp1","mu_var2_comp2","sd_var1_var1_comp1","sd_var2_var1_comp1","sd_var2_var2_comp1","sd_var1_var1_comp2","sd_var2_var1_comp2","sd_var2_var2_comp2","OVL","entropy","true_parameters_factor"
"random","Rmixmod","bias",-0.0132369069071485,0.0132369069071485,-0.0466443372774525,0.00482858542180997,0.0461821981302344,0.00707917012416942,-0.0446545487174123,0.0335784808668738,-0.0214523614503953,-0.00663528720468975,-0.00609886907918789,0.0025050413277059,0.29,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"random","Rmixmod","mse",0.0373068829988468,0.0373068829988468,0.164495101418641,0.17343456337977,0.167051623538862,0.17434991374483,0.108705447546082,0.102404087697021,0.0987540001765055,0.121376998170399,0.118536700801271,0.131195440901341,0.29,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","bgmm","bias",-0.00792181308824458,0.00792181308824458,-0.0113151035470422,-0.0212370225445901,0.0217956203888146,0.0294968003819577,-0.00708371310472444,-0.0041947056313707,0.00444554873910774,0.0413954812399984,-0.0562756700493008,0.055341405107499,0.29,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","bgmm","mse",0.0518463082576013,0.0518463082576013,0.201913867616649,0.222829419531546,0.238137545899547,0.210820411449397,0.160817447437171,0.154484403637563,0.155206218253458,0.187161953477267,0.169937875142893,0.167430447445879,0.29,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","em R","bias",-0.00900856148579754,0.00900856148579754,-0.00420517473805779,-0.0290931352664099,0.0275530549577705,0.0301423555213449,-0.0178491386460666,0.00500117806712341,-0.00126310366214766,0.039418541348319,-0.0519442904107905,0.0455265288694484,0.29,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","em R","mse",0.0493665398269566,0.0493665398269566,0.205715642130478,0.211984065730011,0.223659218444007,0.19608468596408,0.161318382364433,0.15712312440248,0.153670824344821,0.190206768357972,0.16936277870006,0.166459101144788,0.29,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","EMCluster","bias",-0.00793704645220783,0.00793704645220783,-0.0113263564438211,-0.0212783261189344,0.0217717111083271,0.0295264853053044,-0.00705251645524041,-0.00421402200757526,0.004474879514617,0.0414740546039873,-0.0563572433751683,0.0553885150210667,0.29,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","EMCluster","mse",0.0518429747922211,0.0518429747922211,0.201847466685553,0.222782804688995,0.23808191291845,0.210769014383865,0.160735748530156,0.154417181727795,0.155140210337522,0.187197327007615,0.16997012501862,0.167453506030433,0.29,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","flexmix","bias",0.00106382978723407,-0.00106382978723402,-0.00347713397954,-0.014357343412176,-0.00508490724685329,0.0208213297132572,0.00674304377265633,-0.0190163999861812,0.018717955310001,0.0287660125713018,-0.041262978484215,0.03250913014863,0.29,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","flexmix","mse",0.0441414932071633,0.0441414932071633,0.184596533682122,0.177930199420135,0.184013846365613,0.173107933033984,0.131543897162273,0.127362055611852,0.132009311895401,0.146207883345904,0.13517758652034,0.14033368392093,0.29,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","GMKMcharlie","bias",-0.00772974757269251,0.00772974757269251,-0.0111632552211924,-0.0207217665883705,0.0218031975142257,0.0291019094993834,-0.0072783522597325,-0.00410553634429178,0.0043717566106769,0.0406801310174276,-0.0555125066208082,0.0546984244260726,0.29,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","GMKMcharlie","mse",0.0518553322097809,0.0518553322097809,0.202475592583338,0.223088986781682,0.238442101358551,0.211211559692691,0.161402143731993,0.154978447741224,0.155646417114528,0.186875861071952,0.169702293115503,0.16729156984034,0.29,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","mclust","bias",-0.00794693573400862,0.00794693573400862,-0.0113462594497165,-0.0212943340328577,0.0217943254900019,0.02954573752025,-0.00706769590926271,-0.00419599496287015,0.00445442136899454,0.0414870180135978,-0.0563699240308853,0.0554024496740138,0.29,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","mclust","mse",0.0518419018529266,0.0518419018529266,0.201841158350397,0.222782972893926,0.238080715084663,0.210762824812349,0.160724185083562,0.154409274729508,0.155136411930539,0.187196659965944,0.16996799993654,0.167447804412689,0.29,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","mixtools","bias",-0.00900893339786379,0.00900893339786379,-0.00420605628225319,-0.0290955357546359,0.027553126982232,0.030144155194755,-0.0178494744251406,0.00500159809836298,-0.00126351262690261,0.0394201007215182,-0.0519457581538889,0.045527489744049,0.29,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","mixtools","mse",0.0493657635345678,0.0493657635345678,0.205712000902445,0.211980403784905,0.223655811056894,0.196080309042176,0.161315034353222,0.157119859809512,0.153667851070152,0.190205304750156,0.169361749764792,0.166457752410317,0.29,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","Rmixmod","bias",-0.00900893339786363,0.00900893339786357,-0.00420605628225322,-0.0290955357546359,0.027553126982232,0.0301441551947551,-0.0178494744251406,0.00500159809836287,-0.0012635126269025,0.0394201007215185,-0.0519457581538894,0.0455274897440494,0.29,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","Rmixmod","mse",0.0493657635345678,0.0493657635345678,0.205712000902445,0.211980403784906,0.223655811056894,0.196080309042175,0.161315034353222,0.157119859809512,0.153667851070153,0.190205304750157,0.169361749764792,0.166457752410317,0.29,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","bgmm","bias",-0.00214227119738697,0.00214227119738697,-0.00449571585075274,0.00230045141614665,0.0130462382833638,-0.0017004068160448,-0.0249379633566977,0.0276788961748242,-0.0309887428147355,-0.00567300625012024,-0.00418224329089956,-0.00702270081691536,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","bgmm","mse",0.00074301749049094,0.00074301749049094,0.00721246961329324,0.00350513037448708,0.00687105274144562,0.00427910460779355,0.0164987921905797,0.0116674707568077,0.0115743781092476,0.00768914295181975,0.00673927359016494,0.006951156685525,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","em R","bias",-0.00169643485945675,0.0016964348594567,-0.00288731476256502,0.00245090224161126,0.0114556868633251,-0.0018911459155713,-0.0226187357160625,0.0254471569420099,-0.0287347723727891,-0.00512854329340029,-0.00338085565426449,-0.00647774016507519,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","em R","mse",0.000745472408270643,0.000745472408270642,0.00726898627745036,0.00351008162577073,0.0068887737312987,0.00428986186656047,0.016553399396089,0.011680059137714,0.0115416343879191,0.00768363918408352,0.00672233626465075,0.00694402651439553,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","EMCluster","bias",-0.0023174169078119,0.00231741690781195,-0.00512784353540346,0.00223881012643146,0.0136735967405621,-0.00162669497678381,-0.0258503244227087,0.0285609953199706,-0.03188240788274,-0.00588889346932031,-0.00449728569731489,-0.00724118900082982,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","EMCluster","mse",0.00074202869591444,0.00074202869591444,0.00719888059502728,0.00350290039870335,0.00687123014201364,0.00427511574627065,0.016492520643084,0.0116721898139691,0.0115930935095045,0.00769043790451386,0.00674324935229501,0.00695188079287652,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","flexmix","bias",-0.02282,0.0228200000000001,-0.00412307191600664,0.00220261688791767,0.0126702448610518,-0.0015976074172242,-0.0204739800940739,0.0240101812500477,-0.0265278856930551,-0.00176049401415934,-0.00118134905254363,-0.00311050599200391,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","flexmix","mse",0.00118379037979798,0.00118379037979798,0.00720340568224125,0.00350458600182178,0.00686308071051794,0.00427754431926917,0.016375775625701,0.0115177082373631,0.0113554725920117,0.00772947832495172,0.00678682968699888,0.00697361514032348,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","GMKMcharlie","bias",-0.00171341053841689,0.00171341053841689,-0.0029492144776748,0.00244647088485594,0.0115157476978194,-0.00188362747601463,-0.0227080817508434,0.0255324581548519,-0.028818197802189,-0.00514783734093405,-0.00341127516800643,-0.00649613650239433,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","GMKMcharlie","mse",0.00074539917119688,0.000745399171196881,0.00726494327853431,0.00351005201472607,0.00688663995096268,0.0042894270251729,0.0165457430459348,0.0116768396284373,0.0115422531783306,0.00768408328796467,0.0067240501140783,0.00694493328055479,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","mclust","bias",-0.00231741690781195,0.00231741690781195,-0.00512784353540362,0.00223881012643146,0.0136735967405626,-0.00162669497678378,-0.0258503244227088,0.0285609953199707,-0.03188240788274,-0.00588889346932009,-0.00449728569731511,-0.00724118900082982,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","mclust","mse",0.00074202869591444,0.00074202869591444,0.00719888059502727,0.00350290039870335,0.00687123014201364,0.00427511574627065,0.016492520643084,0.011672189813969,0.0115930935095045,0.00769043790451395,0.00674324935229498,0.00695188079287643,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","mixtools","bias",-0.00170100828309439,0.00170100828309439,-0.00290371927174862,0.00244924857339512,0.0114720352651738,-0.00188923372853929,-0.0226423047603752,0.0254700053848318,-0.0287580468366253,-0.00513418563548673,-0.00338913327690882,-0.00648347941188798,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","mixtools","mse",0.000745435853639835,0.000745435853639835,0.0072685414606611,0.00351001383296208,0.00688872700949327,0.00428975577846211,0.0165531889735412,0.0116800875645273,0.0115419175490151,0.00768361287595327,0.00672235807089415,0.00694400482251372,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","Rmixmod","bias",-0.00170100828309422,0.00170100828309416,-0.00290371927174828,0.00244924857339601,0.0114720352651734,-0.00188923372853936,-0.0226423047603748,0.0254700053848315,-0.0287580468366251,-0.00513418563548651,-0.00338913327690837,-0.00648347941188798,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","Rmixmod","mse",0.000745435853639835,0.000745435853639835,0.00726854146066109,0.00351001383296211,0.00688872700949326,0.00428975577846211,0.0165531889735412,0.0116800875645274,0.0115419175490152,0.00768361287595325,0.00672235807089415,0.00694400482251371,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"kmeans","bgmm","bias",-0.00223472588711937,0.00223472588711937,-0.00483501650565076,0.00225115018122501,0.0133768151951537,-0.00164821774522692,-0.0254175944475287,0.0281338166190118,-0.0314477608699841,-0.00579504083294946,-0.00434901469835802,-0.00712918498112469,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"kmeans","bgmm","mse",0.000745895813932004,0.000745895813932004,0.00723808842588231,0.00350390165746444,0.0068982238241815,0.00428058068732673,0.0165692002207903,0.0117427239618374,0.0116433042809035,0.00767955870226308,0.00672986175276019,0.0069457627182663,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"kmeans","em R","bias",-0.00169907883541642,0.00169907883541642,-0.00289709919192536,0.00244972134361365,0.0114650736224537,-0.00188964879686588,-0.0226327624372054,0.0254602643571659,-0.0287477328946696,-0.00513199158222677,-0.0033855428678049,-0.00648072928251675,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"kmeans","em R","mse",0.00074554249951293,0.000745542499512929,0.00726948138527387,0.00351006997716358,0.00688928906937475,0.00428988266613891,0.0165547633507624,0.0116818645802646,0.0115436411987312,0.00768350816686833,0.00672225943238029,0.00694399679608529,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"kmeans","EMCluster","bias",-0.00245501269039161,0.00245501269039161,-0.00563032283266659,0.00216322043779904,0.0141642429756557,-0.00154686702549548,-0.0265564206052192,0.0292311214209241,-0.0325611090958918,-0.00606830252978585,-0.00474613794170453,-0.0073982631330074,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"kmeans","EMCluster","mse",0.000746318213432015,0.000746318213432014,0.00723754383728808,0.00350108278983313,0.00691272651653756,0.00427708785240201,0.0165982835136806,0.0117864275638168,0.0116979259856908,0.0076762195561372,0.00672908517127191,0.00694417120465324,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"kmeans","flexmix","bias",-0.023,0.023,-0.00469272223270252,0.00211251731027451,0.013227492072188,-0.00150738034858814,-0.021271489863256,0.0247673959992244,-0.0272929788687033,-0.00196285640882654,-0.00147011588753232,-0.00329785991302611,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"kmeans","flexmix","mse",0.00119304040404041,0.00119304040404041,0.00724778471120743,0.00350213467909282,0.00690523552976326,0.00428080012923523,0.0164815691293878,0.011637430093162,0.0114611707425173,0.00771387829481045,0.00677000159229427,0.00696214103271644,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"kmeans","GMKMcharlie","bias",-0.0017163229508923,0.0017163229508923,-0.00296005577355806,0.00244495099497977,0.0115261732740275,-0.0018820837713506,-0.0227235339634457,0.0255469900128704,-0.028832615469424,-0.00515181762901906,-0.00341657441060605,-0.00649955727520979,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"kmeans","GMKMcharlie","mse",0.000745503429852545,0.000745503429852545,0.00726569358539794,0.00350998886446585,0.00688732896845034,0.00428950424548099,0.0165479534844264,0.0116790515054278,0.0115442430174199,0.00768374196345305,0.00672365297817533,0.006944685252268,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"kmeans","mclust","bias",-0.00245501269039161,0.00245501269039161,-0.00563032283266678,0.00216322043779904,0.0141642429756557,-0.00154686702549543,-0.0265564206052196,0.0292311214209245,-0.032561109095892,-0.00606830252978574,-0.00474613794170453,-0.00739826313300729,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"kmeans","mclust","mse",0.000746318213432015,0.000746318213432015,0.00723754383728808,0.00350108278983314,0.00691272651653756,0.00427708785240201,0.0165982835136806,0.0117864275638168,0.0116979259856909,0.00767621955613721,0.00672908517127191,0.00694417120465323,0.15,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_2_mu_var2_comp1_2_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
